order_id,order_date,product_id,quantity,unit_price,discount_pct,city,channel
O198159,2026-04-13 18:00,P004,2,59,0,Riyadh,web
O198160,2026-04-13 14:00,P004,1,59,0,Makkah,app
O198161,2026-04-13 21:00,P004,2,59,0,Khobar,app
O198162,2026-04-13 10:00,P004,2,59,0,Tabuk,app
O198163,2026-04-13 20:00,P005,1,189,0,Abha,app
O198164,2026-04-13 15:00,P005,4,189,0,Riyadh,app
O198165,2026-04-13 15:00,P006,1,149,0,Jeddah,app
O198166,2026-04-13 20:00,P006,2,149,0,Riyadh,web
O198167,2026-04-13 22:00,P006,3,149,0,Riyadh,web
O198168,2026-04-13 16:00,P006,2,149,0,Madinah,app
O198169,2026-04-13 07:00,P006,1,149,0,Jeddah,app
O198170,2026-04-13 11:00,P007,1,79,0,Makkah,app
O198171,2026-04-13 07:00,P007,1,79,0,Makkah,app
O198172,2026-04-13 21:00,P007,1,79,0,Riyadh,web
O198173,2026-04-13 19:00,P007,2,79,0,Dammam,web
O198174,2026-04-13 14:00,P007,2,79,0,Riyadh,app
O198175,2026-04-13 15:00,P007,1,79,0,Jeddah,app
O198176,2026-04-13 19:00,P007,2,79,0,Dammam,web
O198177,2026-04-13 22:00,P007,2,79,0,Jeddah,web
O198178,2026-04-13 18:00,P007,2,79,0,Riyadh,app
O198179,2026-04-13 21:00,P007,1,79,0,Riyadh,app
O198180,2026-04-13 19:00,P008,1,89,0,Jeddah,web
O198181,2026-04-13 15:00,P008,1,89,0,Khobar,app
O198182,2026-04-13 17:00,P008,1,89,0,Riyadh,app
O198183,2026-04-13 04:00,P008,1,89,0,Madinah,web
O198184,2026-04-13 14:00,P008,1,89,0,Makkah,app
O198185,2026-04-13 19:00,P008,2,89,0,Madinah,app
O198186,2026-04-13 15:00,P009,3,29,0,Riyadh,web
O198187,2026-04-13 15:00,P009,2,29,0,Abha,app
O198188,2026-04-13 19:00,P009,1,29,0,Riyadh,app
O198189,2026-04-13 23:00,P009,3,29,0,Riyadh,app
O198190,2026-04-13 16:00,P009,1,29,0,Riyadh,web
O198191,2026-04-13 22:00,P009,1,29,0,Dammam,app
O198192,2026-04-13 11:00,P010,2,119,0,Makkah,app
O198193,2026-04-13 13:00,P010,3,119,0,Jeddah,app
O198194,2026-04-13 19:00,P010,1,119,0,Dammam,app
O198195,2026-04-13 12:00,P010,1,119,0,Makkah,app
O198196,2026-04-13 21:00,P010,2,119,0,Riyadh,app
O198197,2026-04-13 14:00,P010,3,119,10,Riyadh,web
O198198,2026-04-13 17:00,P011,1,99,0,Makkah,app
O198199,2026-04-13 14:00,P011,3,99,0,Riyadh,web
O198200,2026-04-13 18:00,P011,2,99,0,Abha,web
O198201,2026-04-13 15:00,P011,1,99,0,Madinah,app
O198202,2026-04-13 21:00,P011,2,99,0,Riyadh,app
O198203,2026-04-13 13:00,P011,1,99,0,Riyadh,web
O198204,2026-04-13 19:00,P011,2,99,0,Dammam,app
O198205,2026-04-13 19:00,P011,1,99,0,Riyadh,app
O198206,2026-04-13 14:00,P011,1,99,0,Tabuk,app
O198207,2026-04-13 14:00,P011,1,99,0,Tabuk,app
O198208,2026-04-13 13:00,P012,1,25,0,Tabuk,app
O198209,2026-04-13 11:00,P012,2,25,0,Jeddah,web
O198210,2026-04-13 15:00,P012,1,25,0,Jeddah,app
O198211,2026-04-13 10:00,P012,1,25,0,Jeddah,app
O198212,2026-04-13 17:00,P012,2,25,0,Dammam,web
O198213,2026-04-13 20:00,P012,1,25,0,Khobar,web
O198214,2026-04-13 12:00,P013,1,69,0,Dammam,app
O198215,2026-04-13 23:00,P013,1,69,0,Madinah,web
O198216,2026-04-13 17:00,P014,1,19,0,Riyadh,web
O198217,2026-04-13 16:00,P014,2,19,0,Madinah,app
O198218,2026-04-13 12:00,P014,1,19,0,Makkah,web
O198219,2026-04-13 21:00,P014,2,19,0,Riyadh,app
O198220,2026-04-13 10:00,P014,2,19,0,Jeddah,app
O198221,2026-04-13 18:00,P014,3,19,0,Tabuk,app
O198222,2026-04-13 16:00,P014,2,19,0,Riyadh,app
O198223,2026-04-13 18:00,P014,2,19,0,Riyadh,app
O198224,2026-04-13 23:00,P014,1,19,0,Jeddah,app
O198225,2026-04-13 23:00,P015,2,129,0,Riyadh,web
O198226,2026-04-13 22:00,P015,2,129,0,Riyadh,app
O198227,2026-04-13 16:00,P015,3,129,0,Khobar,app
O198228,2026-04-13 15:00,P015,2,129,0,Khobar,app
O198229,2026-04-13 21:00,P016,1,99,0,Dammam,web
O198230,2026-04-13 19:00,P016,1,99,0,Tabuk,web
O198231,2026-04-13 06:00,P016,1,99,0,Jeddah,app
O198232,2026-04-13 23:00,P016,2,99,0,Khobar,app
O198233,2026-04-13 19:00,P016,2,99,0,Abha,app
O198234,2026-04-13 15:00,P017,1,59,0,Dammam,app
O198235,2026-04-13 20:00,P017,1,59,0,Jeddah,app
O198236,2026-04-13 18:00,P017,1,59,0,Tabuk,app
O198237,2026-04-13 16:00,P017,1,59,0,Dammam,app
O198238,2026-04-13 20:00,P017,1,59,0,Abha,app
O198239,2026-04-13 16:00,P017,1,59,0,Abha,app
O198240,2026-04-13 19:00,P018,1,79,0,Dammam,app
O198241,2026-04-13 20:00,P018,1,79,0,Dammam,app
O198242,2026-04-13 18:00,P018,1,79,0,Khobar,app
O198243,2026-04-13 12:00,P018,2,79,0,Riyadh,app
O198244,2026-04-13 18:00,P018,1,79,0,Makkah,app
O198245,2026-04-13 12:00,P018,2,79,0,Riyadh,app
O198246,2026-04-13 23:00,P018,1,79,10,Makkah,app
O198247,2026-04-13 12:00,P018,1,79,0,Riyadh,app
O198248,2026-04-13 20:00,P019,1,45,0,Dammam,web
O198249,2026-04-13 19:00,P019,2,45,0,Abha,app
O198250,2026-04-13 20:00,P019,1,45,0,Dammam,web
O198251,2026-04-13 20:00,P019,2,45,0,Khobar,app
O198252,2026-04-13 20:00,P019,1,45,0,Jeddah,app
O198253,2026-04-13 23:00,P020,1,22,0,Riyadh,app
O198254,2026-04-13 16:00,P020,3,22,0,Riyadh,app
O198255,2026-04-13 21:00,P020,1,22,0,Makkah,web
O198256,2026-04-13 15:00,P020,1,22,0,Abha,web
O198257,2026-04-13 15:00,P020,1,22,0,Abha,app
O198258,2026-04-13 18:00,P020,2,22,10,Makkah,app
O198259,2026-04-13 17:00,P020,1,22,0,Dammam,app
O198260,2026-04-13 22:00,P020,1,22,0,Tabuk,app
O198261,2026-04-13 15:00,P021,1,35,0,Abha,app
O198262,2026-04-13 21:00,P021,3,35,0,Dammam,web
O198263,2026-04-13 18:00,P021,2,35,0,Jeddah,app
O198264,2026-04-13 23:00,P021,2,35,0,Jeddah,app
O198265,2026-04-13 18:00,P021,2,35,0,Riyadh,app
O198266,2026-04-13 07:00,P021,1,35,0,Riyadh,app
O198267,2026-04-13 23:00,P021,3,35,0,Makkah,app
O198268,2026-04-13 20:00,P021,1,35,0,Madinah,app
O198269,2026-04-13 18:00,P021,2,35,0,Jeddah,app
O198270,2026-04-13 16:00,P022,1,49,0,Madinah,app
O198271,2026-04-13 23:00,P022,1,49,0,Riyadh,app
O198272,2026-04-13 21:00,P022,3,49,0,Riyadh,app
O198273,2026-04-13 13:00,P023,1,18,0,Dammam,app
O198274,2026-04-13 17:00,P023,1,18,0,Riyadh,app
O198275,2026-04-13 18:00,P023,1,18,0,Makkah,web
O198276,2026-04-13 23:00,P023,2,18,0,Riyadh,app
O198277,2026-04-13 16:00,P023,2,18,0,Riyadh,app
O198278,2026-04-13 20:00,P024,2,85,0,Khobar,app
O198279,2026-04-13 15:00,P024,1,85,0,Madinah,app
O198280,2026-04-13 10:00,P024,2,85,0,Tabuk,app
O198281,2026-04-13 11:00,P024,1,85,0,Riyadh,web
O198282,2026-04-14 22:00,P001,2,45,0,Makkah,app
O198283,2026-04-14 23:00,P001,1,45,0,Dammam,app
O198284,2026-04-14 14:00,P001,1,45,0,Riyadh,app
O198285,2026-04-14 17:00,P001,1,45,0,Jeddah,app
O198286,2026-04-14 17:00,P001,1,45,0,Riyadh,web
O198287,2026-04-14 16:00,P002,1,15,0,Riyadh,app
O198288,2026-04-14 22:00,P002,1,15,0,Madinah,app
O198289,2026-04-14 17:00,P002,2,15,0,Jeddah,web
O198290,2026-04-14 23:00,P002,1,15,0,Jeddah,app
O198291,2026-04-14 11:00,P002,1,15,0,Makkah,app
O198292,2026-04-14 18:00,P002,2,15,0,Jeddah,web
O198293,2026-04-14 22:00,P002,3,15,0,Makkah,app
O198294,2026-04-14 13:00,P002,2,15,0,Dammam,web
O198295,2026-04-14 22:00,P002,1,15,0,Riyadh,app
O198296,2026-04-14 23:00,P002,1,15,0,Riyadh,web
O198297,2026-04-14 14:00,P003,1,39,0,Khobar,app
O198298,2026-04-14 20:00,P003,1,39,0,Khobar,web
O198299,2026-04-14 18:00,P003,2,39,0,Jeddah,app
O198300,2026-04-14 16:00,P003,1,39,0,Abha,app
O198301,2026-04-14 16:00,P003,3,39,0,Riyadh,app
O198302,2026-04-14 12:00,P003,1,39,0,Khobar,web
O198303,2026-04-14 23:00,P003,1,39,0,Jeddah,app
O198304,2026-04-14 11:00,P004,1,59,0,Madinah,app
O198305,2026-04-14 18:00,P004,1,59,0,Riyadh,app
O198306,2026-04-14 13:00,P004,1,59,0,Riyadh,app
O198307,2026-04-14 14:00,P004,1,59,10,Jeddah,web
O198308,2026-04-14 21:00,P004,2,59,10,Riyadh,app
O198309,2026-04-14 21:00,P004,1,59,0,Jeddah,web
O198310,2026-04-14 12:00,P004,2,59,0,Khobar,web
O198311,2026-04-14 19:00,P005,2,189,0,Khobar,app
O198312,2026-04-14 18:00,P005,1,189,0,Dammam,web
O198313,2026-04-14 22:00,P005,2,189,10,Khobar,web
O198314,2026-04-14 09:00,P005,2,189,0,Riyadh,web
O198315,2026-04-14 22:00,P005,1,189,0,Jeddah,web
O198316,2026-04-14 11:00,P006,3,149,0,Jeddah,app
O198317,2026-04-14 19:00,P006,1,149,0,Madinah,app
O198318,2026-04-14 16:00,P006,1,149,0,Dammam,app
O198319,2026-04-14 07:00,P006,1,149,0,Riyadh,web
O198320,2026-04-14 23:00,P006,2,149,0,Madinah,app
O198321,2026-04-14 20:00,P006,1,149,0,Dammam,app
O198322,2026-04-14 08:00,P007,1,79,0,Makkah,app
O198323,2026-04-14 16:00,P007,3,79,0,Riyadh,app
O198324,2026-04-14 17:00,P007,1,79,0,Jeddah,app
O198325,2026-04-14 14:00,P007,2,79,0,Dammam,web
O198326,2026-04-14 17:00,P007,1,79,0,Madinah,web
O198327,2026-04-14 19:00,P007,2,79,0,Riyadh,app
O198328,2026-04-14 12:00,P007,1,79,0,Riyadh,app
O198329,2026-04-14 07:00,P007,1,79,0,Jeddah,app
O198330,2026-04-14 11:00,P007,1,79,0,Jeddah,app
O198331,2026-04-14 09:00,P007,1,79,10,Jeddah,web
O198332,2026-04-14 21:00,P007,3,79,0,Madinah,app
O198333,2026-04-14 20:00,P008,2,89,0,Jeddah,app
O198334,2026-04-14 17:00,P008,1,89,0,Riyadh,web
O198335,2026-04-14 04:00,P008,2,89,0,Abha,app
O198336,2026-04-14 18:00,P008,2,89,0,Riyadh,app
O198337,2026-04-14 16:00,P009,2,29,0,Jeddah,web
O198338,2026-04-14 19:00,P009,2,29,0,Jeddah,web
O198339,2026-04-14 22:00,P009,2,29,0,Riyadh,app
O198340,2026-04-14 16:00,P009,1,29,0,Tabuk,app
O198341,2026-04-14 19:00,P009,2,29,0,Riyadh,web
O198342,2026-04-14 19:00,P010,1,119,0,Tabuk,web
O198343,2026-04-14 08:00,P010,2,119,0,Riyadh,app
O198344,2026-04-14 14:00,P010,2,119,10,Riyadh,web
O198345,2026-04-14 18:00,P010,1,119,0,Madinah,app
O198346,2026-04-14 21:00,P010,2,119,0,Riyadh,app
O198347,2026-04-14 21:00,P010,2,119,0,Riyadh,web
O198348,2026-04-14 13:00,P010,2,119,0,Riyadh,app
O198349,2026-04-14 20:00,P010,1,119,0,Abha,app
O198350,2026-04-14 18:00,P011,1,99,0,Riyadh,web
O198351,2026-04-14 18:00,P011,2,99,0,Khobar,web
O198352,2026-04-14 19:00,P011,2,99,0,Riyadh,web
O198353,2026-04-14 14:00,P011,1,99,0,Riyadh,web
O198354,2026-04-14 16:00,P012,1,25,0,Tabuk,app
O198355,2026-04-14 19:00,P012,1,25,0,Madinah,app
O198356,2026-04-14 17:00,P012,3,25,0,Dammam,web
O198357,2026-04-14 23:00,P012,1,25,0,Jeddah,web
O198358,2026-04-14 12:00,P012,1,25,10,Abha,app
O198359,2026-04-14 17:00,P012,1,25,0,Jeddah,app
O198360,2026-04-14 10:00,P012,1,25,0,Khobar,app
O198361,2026-04-14 06:00,P012,2,25,0,Jeddah,app
O198362,2026-04-14 23:00,P012,1,25,0,Jeddah,app
O198363,2026-04-14 22:00,P012,2,25,0,Tabuk,web
O198364,2026-04-14 19:00,P012,1,25,0,Jeddah,app
O198365,2026-04-14 09:00,P013,2,69,0,Riyadh,app
O198366,2026-04-14 17:00,P013,2,69,0,Khobar,web
O198367,2026-04-14 19:00,P013,2,69,0,Khobar,app
O198368,2026-04-14 17:00,P013,1,69,0,Riyadh,app
O198369,2026-04-14 16:00,P013,1,69,0,Dammam,web
O198370,2026-04-14 21:00,P014,1,19,0,Riyadh,web
O198371,2026-04-14 14:00,P014,3,19,0,Riyadh,web
O198372,2026-04-14 23:00,P014,1,19,0,Riyadh,app
O198373,2026-04-14 16:00,P014,1,19,0,Tabuk,app
O198374,2026-04-14 11:00,P014,1,19,0,Riyadh,app
O198375,2026-04-14 13:00,P014,1,19,0,Dammam,app
O198376,2026-04-14 15:00,P014,2,19,0,Riyadh,web
O198377,2026-04-14 18:00,P014,3,19,0,Jeddah,app
O198378,2026-04-14 11:00,P015,1,129,0,Khobar,app
O198379,2026-04-14 17:00,P015,1,129,0,Riyadh,app
O198380,2026-04-14 12:00,P016,2,99,10,Riyadh,web
O198381,2026-04-14 17:00,P016,1,99,0,Tabuk,app
O198382,2026-04-14 21:00,P016,1,99,0,Riyadh,web
O198383,2026-04-14 13:00,P016,2,99,0,Khobar,web
O198384,2026-04-14 08:00,P017,2,59,0,Tabuk,web
O198385,2026-04-14 14:00,P017,1,59,0,Jeddah,app
O198386,2026-04-14 15:00,P017,1,59,0,Abha,app
O198387,2026-04-14 12:00,P017,1,59,10,Makkah,app
O198388,2026-04-14 23:00,P017,3,59,0,Jeddah,app
O198389,2026-04-14 07:00,P017,1,59,0,Riyadh,app
O198390,2026-04-14 10:00,P017,1,59,0,Tabuk,app
O198391,2026-04-14 13:00,P017,1,59,10,Makkah,web
O198392,2026-04-14 16:00,P017,1,59,0,Dammam,app
O198393,2026-04-14 14:00,P017,2,59,0,Riyadh,app
O198394,2026-04-14 22:00,P018,1,79,0,Makkah,web
O198395,2026-04-14 23:00,P018,1,79,0,Khobar,app
O198396,2026-04-14 20:00,P018,1,79,0,Madinah,app
O198397,2026-04-14 07:00,P018,2,79,0,Riyadh,app
O198398,2026-04-14 23:00,P018,2,79,0,Riyadh,app
O198399,2026-04-14 13:00,P019,3,45,0,Jeddah,app
O198400,2026-04-14 20:00,P019,2,45,0,Riyadh,app
O198401,2026-04-14 16:00,P019,1,45,0,Jeddah,web
O198402,2026-04-14 13:00,P020,1,22,0,Dammam,app
O198403,2026-04-14 18:00,P020,1,22,0,Makkah,web
O198404,2026-04-14 19:00,P020,1,22,0,Jeddah,app
O198405,2026-04-14 18:00,P020,1,22,0,Makkah,web
O198406,2026-04-14 19:00,P020,2,22,0,Jeddah,app
O198407,2026-04-14 03:00,P020,1,22,0,Jeddah,app
O198408,2026-04-14 17:00,P020,2,22,0,Riyadh,app
O198409,2026-04-14 17:00,P020,1,22,0,Riyadh,app
O198410,2026-04-14 23:00,P020,1,22,0,Madinah,app
O198411,2026-04-14 13:00,P020,2,22,0,Jeddah,app
O198412,2026-04-14 13:00,P021,1,35,0,Riyadh,app
O198413,2026-04-14 19:00,P021,1,35,0,Tabuk,app
O198414,2026-04-14 19:00,P021,1,35,0,Madinah,app
O198415,2026-04-14 10:00,P021,2,35,0,Riyadh,app
O198416,2026-04-14 15:00,P021,2,35,0,Tabuk,web
O198417,2026-04-14 08:00,P021,1,35,0,Makkah,app
O198418,2026-04-14 15:00,P021,1,35,0,Dammam,app
O198419,2026-04-14 13:00,P021,1,35,0,Jeddah,web
O198420,2026-04-14 18:00,P022,2,49,0,Jeddah,web
O198421,2026-04-14 15:00,P022,1,49,0,Dammam,app
O198422,2026-04-14 09:00,P022,1,49,0,Riyadh,web
O198423,2026-04-14 21:00,P022,1,49,0,Abha,web
O198424,2026-04-14 13:00,P022,1,49,0,Tabuk,app
O198425,2026-04-14 17:00,P022,2,49,0,Riyadh,app
O198426,2026-04-14 11:00,P023,1,18,0,Tabuk,app
O198427,2026-04-14 12:00,P023,1,18,0,Jeddah,web
O198428,2026-04-14 13:00,P023,2,18,10,Tabuk,app
O198429,2026-04-14 11:00,P023,1,18,0,Riyadh,app
O198430,2026-04-14 21:00,P023,1,18,0,Jeddah,app
O198431,2026-04-14 18:00,P024,1,85,10,Riyadh,app
O198432,2026-04-14 21:00,P024,2,85,0,Khobar,app
O198433,2026-04-14 21:00,P024,2,85,0,Dammam,app
O198434,2026-04-14 20:00,P024,2,85,0,Riyadh,web
O198435,2026-04-14 16:00,P024,1,85,0,Riyadh,web
O198436,2026-04-14 16:00,P024,1,85,0,Makkah,app
O198437,2026-04-15 17:00,P001,1,45,0,Riyadh,web
O198438,2026-04-15 16:00,P001,1,45,0,Abha,web
O198439,2026-04-15 16:00,P001,2,45,0,Riyadh,app
O198440,2026-04-15 18:00,P001,1,45,0,Dammam,app
O198441,2026-04-15 21:00,P001,1,45,0,Jeddah,app
O198442,2026-04-15 17:00,P001,1,45,0,Riyadh,app
O198443,2026-04-15 20:00,P001,2,45,0,Tabuk,app
O198444,2026-04-15 14:00,P002,1,15,0,Jeddah,app
O198445,2026-04-15 09:00,P002,1,15,0,Jeddah,app
O198446,2026-04-15 14:00,P002,3,15,0,Riyadh,web
O198447,2026-04-15 19:00,P002,1,15,0,Riyadh,app
O198448,2026-04-15 13:00,P002,1,15,0,Riyadh,web
O198449,2026-04-15 14:00,P002,1,15,0,Jeddah,web
O198450,2026-04-15 18:00,P002,1,15,0,Riyadh,web
O198451,2026-04-15 20:00,P002,3,15,0,Khobar,app
O198452,2026-04-15 23:00,P002,1,15,0,Khobar,app
O198453,2026-04-15 19:00,P002,1,15,0,Riyadh,app
O198454,2026-04-15 10:00,P002,1,15,0,Madinah,app
O198455,2026-04-15 17:00,P002,1,15,0,Jeddah,app
O198456,2026-04-15 17:00,P002,1,15,0,Dammam,web
O198457,2026-04-15 14:00,P002,1,15,0,Khobar,web
O198458,2026-04-15 14:00,P002,2,15,0,Jeddah,app
O198459,2026-04-15 22:00,P002,1,15,0,Jeddah,web
O198460,2026-04-15 19:00,P002,2,15,0,Madinah,app
O198461,2026-04-15 16:00,P003,1,39,0,Makkah,app
O198462,2026-04-15 16:00,P003,2,39,0,Jeddah,app
O198463,2026-04-15 10:00,P003,2,39,0,Riyadh,app
O198464,2026-04-15 16:00,P003,2,39,0,Makkah,app
O198465,2026-04-15 19:00,P003,2,39,0,Madinah,web
O198466,2026-04-15 17:00,P003,1,39,0,Riyadh,web
O198467,2026-04-15 15:00,P003,1,39,10,Khobar,web
O198468,2026-04-15 12:00,P003,1,39,0,Makkah,web
O198469,2026-04-15 23:00,P003,1,39,0,Madinah,app
O198470,2026-04-15 19:00,P003,1,39,0,Riyadh,app
O198471,2026-04-15 22:00,P004,1,59,0,Jeddah,app
O198472,2026-04-15 22:00,P004,1,59,0,Makkah,app
O198473,2026-04-15 20:00,P004,1,59,0,Riyadh,app
O198474,2026-04-15 13:00,P004,2,59,0,Jeddah,web
O198475,2026-04-15 16:00,P004,1,59,0,Riyadh,app
O198476,2026-04-15 21:00,P004,1,59,0,Jeddah,app
O198477,2026-04-15 18:00,P005,3,189,0,Tabuk,web
O198478,2026-04-15 12:00,P005,2,189,0,Tabuk,web
O198479,2026-04-15 19:00,P005,1,189,0,Riyadh,app
O198480,2026-04-15 20:00,P006,3,149,0,Riyadh,app
O198481,2026-04-15 20:00,P006,1,149,0,Makkah,app
O198482,2026-04-15 17:00,P006,3,149,0,Jeddah,app
O198483,2026-04-15 11:00,P006,2,149,0,Makkah,app
O198484,2026-04-15 14:00,P006,1,149,0,Riyadh,web
O198485,2026-04-15 11:00,P007,2,79,0,Dammam,app
O198486,2026-04-15 20:00,P007,1,79,0,Khobar,app
O198487,2026-04-15 12:00,P007,1,79,0,Madinah,web
O198488,2026-04-15 22:00,P007,1,79,0,Riyadh,app
O198489,2026-04-15 22:00,P007,1,79,0,Madinah,web
O198490,2026-04-15 23:00,P008,2,89,0,Abha,app
O198491,2026-04-15 21:00,P008,2,89,0,Makkah,app
O198492,2026-04-15 17:00,P008,1,89,0,Riyadh,app
O198493,2026-04-15 12:00,P008,2,89,0,Riyadh,web
O198494,2026-04-15 23:00,P008,2,89,0,Riyadh,web
O198495,2026-04-15 15:00,P009,3,29,0,Dammam,web
O198496,2026-04-15 23:00,P009,1,29,0,Madinah,web
O198497,2026-04-15 14:00,P009,1,29,0,Abha,app
O198498,2026-04-15 12:00,P009,2,29,0,Abha,app
O198499,2026-04-15 19:00,P009,1,29,0,Riyadh,app
O198500,2026-04-15 17:00,P009,2,29,0,Jeddah,app
O198501,2026-04-15 20:00,P009,1,29,0,Jeddah,web
O198502,2026-04-15 09:00,P009,1,29,0,Riyadh,app
O198503,2026-04-15 16:00,P009,1,29,0,Jeddah,app
O198504,2026-04-15 21:00,P010,2,119,0,Madinah,app
O198505,2026-04-15 23:00,P010,1,119,0,Riyadh,app
O198506,2026-04-15 16:00,P010,1,119,0,Riyadh,web
O198507,2026-04-15 18:00,P010,1,119,0,Riyadh,app
O198508,2026-04-15 19:00,P011,3,99,0,Makkah,app
O198509,2026-04-15 12:00,P011,3,99,0,Jeddah,app
O198510,2026-04-15 23:00,P011,2,99,0,Jeddah,app
O198511,2026-04-15 02:00,P011,1,99,0,Dammam,app
O198512,2026-04-15 14:00,P011,2,99,0,Abha,app
O198513,2026-04-15 12:00,P011,1,99,0,Jeddah,app
O198514,2026-04-15 17:00,P011,1,99,0,Jeddah,app
O198515,2026-04-15 11:00,P011,2,99,0,Tabuk,app
O198516,2026-04-15 17:00,P011,2,99,0,Riyadh,app
O198517,2026-04-15 18:00,P011,2,99,0,Jeddah,app
O198518,2026-04-15 15:00,P011,2,99,0,Madinah,web
O198519,2026-04-15 22:00,P012,2,25,0,Riyadh,app
O198520,2026-04-15 16:00,P012,2,25,0,Riyadh,web
O198521,2026-04-15 16:00,P012,2,25,0,Riyadh,app
O198522,2026-04-15 17:00,P012,2,25,0,Dammam,app
O198523,2026-04-15 21:00,P012,2,25,0,Dammam,app
O198524,2026-04-15 15:00,P012,1,25,0,Jeddah,web
O198525,2026-04-15 14:00,P012,1,25,10,Makkah,app
O198526,2026-04-15 14:00,P013,2,69,0,Riyadh,app
O198527,2026-04-15 16:00,P013,3,69,0,Jeddah,app
O198528,2026-04-15 14:00,P013,1,69,0,Tabuk,app
O198529,2026-04-15 18:00,P013,2,69,0,Tabuk,app
O198530,2026-04-15 18:00,P013,2,69,0,Tabuk,app
O198531,2026-04-15 16:00,P013,2,69,0,Riyadh,web
O198532,2026-04-15 12:00,P014,1,19,0,Abha,web
O198533,2026-04-15 12:00,P014,2,19,0,Riyadh,app
O198534,2026-04-15 17:00,P015,1,129,0,Riyadh,app
O198535,2026-04-15 15:00,P015,2,129,0,Khobar,app
O198536,2026-04-15 16:00,P015,3,129,0,Tabuk,app
O198537,2026-04-15 17:00,P016,1,99,0,Dammam,app
O198538,2026-04-15 23:00,P016,2,99,0,Jeddah,web
O198539,2026-04-15 13:00,P016,2,99,0,Jeddah,app
O198540,2026-04-15 14:00,P016,2,99,0,Riyadh,app
O198541,2026-04-15 08:00,P017,2,59,0,Jeddah,app
O198542,2026-04-15 10:00,P017,1,59,0,Makkah,app
O198543,2026-04-15 15:00,P017,3,59,0,Makkah,web
O198544,2026-04-15 12:00,P018,1,79,0,Jeddah,web
O198545,2026-04-15 17:00,P018,2,79,0,Madinah,web
O198546,2026-04-15 15:00,P018,1,79,10,Makkah,web
O198547,2026-04-15 15:00,P019,1,45,0,Makkah,app
O198548,2026-04-15 16:00,P019,2,45,0,Abha,web
O198549,2026-04-15 15:00,P019,2,45,0,Madinah,app
O198550,2026-04-15 11:00,P019,2,45,0,Jeddah,app
O198551,2026-04-15 19:00,P019,2,45,0,Jeddah,app
O198552,2026-04-15 17:00,P019,1,45,0,Makkah,app
O198553,2026-04-15 20:00,P020,2,22,0,Dammam,app
O198554,2026-04-15 14:00,P020,1,22,0,Riyadh,app
O198555,2026-04-15 17:00,P020,2,22,0,Jeddah,web
O198556,2026-04-15 15:00,P020,1,22,0,Jeddah,app
O198557,2026-04-15 18:00,P020,1,22,0,Dammam,web
O198558,2026-04-15 13:00,P020,2,22,0,Dammam,web
O198559,2026-04-15 18:00,P020,3,22,0,Riyadh,app
O198560,2026-04-15 23:00,P020,1,22,0,Jeddah,app
O198561,2026-04-15 10:00,P020,1,22,0,Jeddah,app
O198562,2026-04-15 08:00,P020,2,22,0,Dammam,app
O198563,2026-04-15 17:00,P020,1,22,0,Dammam,app
O198564,2026-04-15 15:00,P021,2,35,0,Makkah,app
O198565,2026-04-15 10:00,P021,2,35,10,Makkah,app
O198566,2026-04-15 15:00,P021,1,35,0,Makkah,app
O198567,2026-04-15 19:00,P021,1,35,0,Riyadh,web
O198568,2026-04-15 23:00,P021,1,35,0,Riyadh,app
O198569,2026-04-15 12:00,P021,2,35,0,Dammam,web
O198570,2026-04-15 23:00,P021,1,35,0,Jeddah,app
O198571,2026-04-15 18:00,P021,1,35,0,Jeddah,app
O198572,2026-04-15 14:00,P021,1,35,0,Riyadh,app
O198573,2026-04-15 21:00,P021,1,35,0,Riyadh,web
O198574,2026-04-15 20:00,P022,1,49,0,Khobar,app
O198575,2026-04-15 16:00,P023,2,18,0,Riyadh,app
O198576,2026-04-15 15:00,P023,3,18,0,Riyadh,web
O198577,2026-04-15 21:00,P023,2,18,0,Madinah,web
O198578,2026-04-15 14:00,P023,1,18,0,Riyadh,web
O198579,2026-04-15 16:00,P023,1,18,0,Khobar,web
O198580,2026-04-15 17:00,P023,2,18,0,Jeddah,app
O198581,2026-04-15 14:00,P023,2,18,0,Riyadh,app
O198582,2026-04-15 09:00,P023,1,18,0,Khobar,app
O198583,2026-04-15 11:00,P024,1,85,0,Jeddah,app
O198584,2026-04-15 22:00,P024,1,85,0,Riyadh,app
O198585,2026-04-15 12:00,P024,3,85,0,Makkah,app
O198586,2026-04-15 21:00,P024,2,85,0,Riyadh,app
O198587,2026-04-15 08:00,P024,1,85,0,Khobar,web
O198588,2026-04-15 23:00,P024,2,85,0,Khobar,app
O198589,2026-04-16 16:00,P001,1,45,0,Madinah,app
O198590,2026-04-16 19:00,P001,1,45,0,Riyadh,app
O198591,2026-04-16 15:00,P001,1,45,0,Madinah,web
O198592,2026-04-16 23:00,P001,2,45,0,Madinah,app
O198593,2026-04-16 16:00,P001,2,45,0,Abha,app
O198594,2026-04-16 09:00,P001,1,45,0,Madinah,app
O198595,2026-04-16 21:00,P001,1,45,0,Riyadh,app
O198596,2026-04-16 06:00,P001,2,45,0,Jeddah,app
O198597,2026-04-16 20:00,P002,2,15,0,Riyadh,app
O198598,2026-04-16 18:00,P002,1,15,0,Riyadh,app
O198599,2026-04-16 16:00,P002,1,15,0,Dammam,app
O198600,2026-04-16 20:00,P002,1,15,0,Khobar,web
O198601,2026-04-16 17:00,P002,1,15,0,Jeddah,app
